-0.733089, -2.94761, -15.265, -0.0676404, 3.27259, 6.14796, 
-0.769728, -3.09569, -15.5189, -0.0710278, 3.4367, 6.45632, 
-0.806522, -3.24448, -15.7741, -0.0744307, 3.60155, 6.76608, 
-0.843451, -3.39388, -16.0304, -0.0778472, 3.76707, 7.07711, 
-0.880497, -3.54385, -16.2876, -0.0812761, 3.93318, 7.38925, 
-0.917644, -3.69432, -16.5457, -0.0847161, 4.09983, 7.7024, 
-0.954878, -3.84524, -16.8046, -0.0881659, 4.26695, 8.01644, 
-0.992185, -3.99657, -17.0642, -0.0916246, 4.43448, 8.33127, 
-1.02955, -4.14827, -17.3243, -0.0950913, 4.60239, 8.64681, 
-1.06697, -4.30031, -17.585, -0.0985652, 4.77064, 8.96298, 
-1.10442, -4.45265, -17.8461, -0.102046, 4.93918, 9.27972, 
-1.1419, -4.60528, -18.1077, -0.105532, 5.10799, 9.59696, 
-1.1794, -4.75816, -18.3696, -0.109023, 5.27703, 9.91465, 
-1.2169, -4.91129, -18.6318, -0.112519, 5.44628, 10.2327, 
-1.2544, -5.06464, -18.8943, -0.11602, 5.61572, 10.5512, 
-1.29189, -5.2182, -19.157, -0.119524, 5.78532, 10.87, 
-1.32935, -5.37196, -19.4199, -0.123033, 5.95507, 11.189, 
-1.36677, -5.52593, -19.683, -0.126544, 6.12494, 11.5083, 
-1.40414, -5.68008, -19.9462, -0.130059, 6.29493, 11.8278, 
-1.44146, -5.83443, -20.2095, -0.133576, 6.46501, 12.1476, 
-1.47869, -5.98897, -20.473, -0.137096, 6.63518, 12.4675, 
-1.51584, -6.14371, -20.7365, -0.140619, 6.80542, 12.7875, 
-1.55288, -6.29866, -21, -0.144144, 6.97572, 13.1077, 
-1.58979, -6.45382, -21.2637, -0.147672, 7.14608, 13.4281, 
-1.62655, -6.60922, -21.5273, -0.151202, 7.31648, 13.7485, 
-1.66314, -6.76486, -21.7909, -0.154734, 7.48691, 14.0691, 
-1.69953, -6.92077, -22.0545, -0.158269, 7.65736, 14.3897, 
-1.73568, -7.07698, -22.318, -0.161806, 7.82783, 14.7105, 
-1.77156, -7.23352, -22.5815, -0.165346, 7.99831, 15.0313, 
-1.80713, -7.39043, -22.8449, -0.168889, 8.16878, 15.3521, 
-1.84234, -7.54776, -23.1082, -0.172435, 8.33925, 15.673, 
-1.87713, -7.70555, -23.3714, -0.175985, 8.50969, 15.994, 
-1.91143, -7.86387, -23.6344, -0.179538, 8.68009, 16.315, 
-1.94517, -8.02278, -23.8972, -0.183096, 8.85045, 16.6361, 
-1.97827, -8.18238, -24.1599, -0.186658, 9.02076, 16.9572, 
-2.01061, -8.34277, -24.4222, -0.190226, 9.19099, 17.2783, 
-2.04208, -8.50404, -24.6842, -0.1938, 9.36113, 17.5995, 
-2.07255, -8.66634, -24.9459, -0.197382, 9.53117, 17.9207, 
-2.10184, -8.82982, -25.2072, -0.200972, 9.70107, 18.2419, 
-2.12979, -8.99465, -25.468, -0.204572, 9.87083, 18.5631, 
-2.15616, -9.16103, -25.7283, -0.208184, 10.0404, 18.8844, 
-2.18072, -9.32919, -25.988, -0.211808, 10.2098, 19.2057, 
-2.20319, -9.49939, -26.2469, -0.215448, 10.3789, 19.527, 
-2.22324, -9.67192, -26.5051, -0.219105, 10.5477, 19.8483, 
-2.2405, -9.84713, -26.7623, -0.222782, 10.7162, 20.1696, 
-2.25456, -10.0254, -27.0185, -0.226484, 10.8844, 20.4909, 
-2.26497, -10.2071, -27.2735, -0.230212, 11.052, 20.8123, 
-2.27121, -10.3927, -27.5272, -0.23397, 11.2192, 21.1336, 
-2.27273, -10.5828, -27.7794, -0.237764, 11.3858, 21.455, 
-2.26893, -10.7778, -28.03, -0.241597, 11.5518, 21.7764, 
-2.25918, -10.9782, -28.2788, -0.245475, 11.717, 22.0977, 
-2.24285, -11.1847, -28.5256, -0.249401, 11.8815, 22.4191, 
-2.21929, -11.3977, -28.7704, -0.253381, 12.0451, 22.7405, 
-2.18789, -11.6177, -29.0128, -0.25742, 12.2077, 23.0619, 
-2.14812, -11.8453, -29.253, -0.261521, 12.3693, 23.3834, 
-2.0995, -12.0806, -29.4907, -0.265687, 12.5299, 23.7048, 
-2.04172, -12.324, -29.726, -0.26992, 12.6893, 24.0262, 
-1.97461, -12.5755, -29.9588, -0.274222, 12.8476, 24.3477, 
-1.89819, -12.835, -30.1893, -0.278592, 13.0049, 24.6691, 
-1.81271, -13.1022, -30.4176, -0.283027, 13.161, 24.9906, 
-1.71861, -13.3766, -30.6439, -0.287523, 13.3162, 25.312, 
-1.61655, -13.6576, -30.8685, -0.292074, 13.4704, 25.6335, 
-1.50741, -13.9442, -31.0916, -0.296674, 13.6238, 25.955, 
-1.39221, -14.2357, -31.3136, -0.301314, 13.7766, 26.2765, 
-1.27209, -14.5308, -31.5348, -0.305984, 13.9288, 26.598, 
-1.14827, -14.8285, -31.7556, -0.310677, 14.0807, 26.9195, 
-1.02201, -15.1277, -31.9764, -0.315381, 14.2323, 27.241, 
-0.894558, -15.4273, -32.1974, -0.320088, 14.3838, 27.5625, 
-0.767084, -15.7262, -32.419, -0.324789, 14.5354, 27.884, 
-0.640688, -16.0236, -32.6415, -0.329477, 14.6872, 28.2055, 
-0.516352, -16.3186, -32.865, -0.334144, 14.8394, 28.5271, 
-0.394931, -16.6104, -33.0899, -0.338784, 14.9919, 28.8486, 
-0.277144, -16.8985, -33.3161, -0.343393, 15.1449, 29.1702, 
-0.163577, -17.1825, -33.5439, -0.347968, 15.2985, 29.4918, 
-0.054682, -17.4619, -33.7733, -0.352505, 15.4527, 29.8134, 
0.0492102, -17.7366, -34.0043, -0.357002, 15.6076, 30.1349, 
0.147881, -18.0064, -34.2371, -0.361458, 15.7631, 30.4565, 
0.24121, -18.2711, -34.4715, -0.365874, 15.9192, 30.7782, 
0.329165, -18.5309, -34.7076, -0.370249, 16.0761, 31.0998, 
0.411787, -18.7858, -34.9452, -0.374584, 16.2336, 31.4214, 
0.489178, -19.0359, -35.1845, -0.37888, 16.3917, 31.743, 
0.561495, -19.2814, -35.4252, -0.383139, 16.5505, 32.0647, 
0.628935, -19.5224, -35.6674, -0.387362, 16.7098, 32.3864, 
0.69173, -19.7592, -35.9109, -0.391551, 16.8698, 32.7081, 
0.750138, -19.9921, -36.1557, -0.395708, 17.0302, 33.0297, 
0.80444, -20.2212, -36.4017, -0.399835, 17.1912, 33.3515, 
0.854932, -20.4468, -36.6489, -0.403935, 17.3526, 33.6732, 
0.901922, -20.6692, -36.897, -0.408009, 17.5144, 33.9949, 
0.945729, -20.8887, -37.1461, -0.41206, 17.6767, 34.3167, 
0.986678, -21.1056, -37.3961, -0.41609, 17.8392, 34.6384, 
1.0251, -21.32, -37.6469, -0.420102, 18.0021, 34.9602, 
1.06133, -21.5324, -37.8985, -0.424097, 18.1652, 35.282, 
1.09571, -21.7429, -38.1507, -0.428078, 18.3286, 35.6038, 
1.12857, -21.9519, -38.4034, -0.432046, 18.4922, 35.9257, 
1.16026, -22.1596, -38.6567, -0.436005, 18.6559, 36.2476, 
1.19113, -22.3663, -38.9105, -0.439957, 18.8197, 36.5694, 
1.22152, -22.5723, -39.1646, -0.443902, 18.9835, 36.8913, 
1.25178, -22.7778, -39.4191, -0.447845, 19.1474, 37.2133, 
1.28227, -22.983, -39.6738, -0.451786, 19.3113, 37.5352, 
1.31332, -23.1884, -39.9287, -0.455727, 19.4751, 37.8572, 
1.3453, -23.394, -40.1839, -0.459671, 19.6389, 38.1792, 
1.37854, -23.6001, -40.4391, -0.46362, 19.8024, 38.5012, 
1.41338, -23.8071, -40.6944, -0.467575, 19.9659, 38.8232, 
1.45017, -24.0151, -40.9497, -0.471538, 20.1291, 39.1453, 
1.48922, -24.2243, -41.205, -0.475511, 20.292, 39.4674, 
1.53084, -24.435, -41.4602, -0.479495, 20.4547, 39.7895, 
1.57531, -24.6474, -41.7154, -0.483491, 20.617, 40.1117, 
1.62289, -24.8615, -41.9704, -0.487501, 20.779, 40.4339, 
1.67382, -25.0777, -42.2253, -0.491526, 20.9406, 40.7561, 
1.72828, -25.2959, -42.4801, -0.495566, 21.1018, 41.0784, 
1.78643, -25.5162, -42.7348, -0.499622, 21.2626, 41.4007, 
1.84837, -25.7388, -42.9893, -0.503694, 21.4229, 41.723, 
1.91413, -25.9637, -43.2437, -0.507782, 21.5828, 42.0454, 
1.98373, -26.1907, -43.4979, -0.511885, 21.7423, 42.3678, 
2.05708, -26.4199, -43.7521, -0.516003, 21.9013, 42.6902, 
2.13406, -26.6511, -44.0062, -0.520135, 22.0599, 43.0127, 
2.21449, -26.8843, -44.2602, -0.524278, 22.2181, 43.3352, 
2.29812, -27.1192, -44.5142, -0.528432, 22.3759, 43.6578, 
2.38468, -27.3556, -44.7682, -0.532596, 22.5335, 43.9804, 
2.47383, -27.5933, -45.0223, -0.536766, 22.6907, 44.3031, 
2.56519, -27.832, -45.2766, -0.540941, 22.8476, 44.6258, 
2.65838, -28.0716, -45.5309, -0.545119, 23.0043, 44.9485, 
2.75299, -28.3116, -45.7855, -0.549297, 23.1609, 45.2713, 
2.8486, -28.5518, -46.0403, -0.553474, 23.3174, 45.5942, 
2.94478, -28.792, -46.2954, -0.557647, 23.4738, 45.917, 
3.04114, -29.0319, -46.5508, -0.561815, 23.6302, 46.24, 
3.13729, -29.2713, -46.8066, -0.565975, 23.7866, 46.563, 
3.23287, -29.5098, -47.0627, -0.570126, 23.943, 46.8861, 
3.32755, -29.7474, -47.3192, -0.574267, 24.0996, 47.2092, 
3.42103, -29.9838, -47.5762, -0.578396, 24.2564, 47.5323, 
3.51306, -30.2189, -47.8336, -0.582512, 24.4133, 47.8556, 
3.60342, -30.4525, -48.0914, -0.586615, 24.5704, 48.1789, 
3.69194, -30.6845, -48.3497, -0.590703, 24.7277, 48.5022, 
3.77848, -30.915, -48.6085, -0.594776, 24.8853, 48.8257, 
3.86295, -31.1438, -48.8678, -0.598835, 25.0431, 49.1491, 
3.94529, -31.3708, -49.1275, -0.602878, 25.2012, 49.4727, 
4.02548, -31.5962, -49.3876, -0.606906, 25.3595, 49.7963, 
4.10354, -31.8199, -49.6483, -0.61092, 25.5181, 50.12, 
4.1795, -32.0419, -49.9093, -0.614918, 25.6769, 50.4438, 
4.25344, -32.2624, -50.1709, -0.618903, 25.836, 50.7676, 
4.32547, -32.4813, -50.4328, -0.622873, 25.9953, 51.0916, 
4.3957, -32.6988, -50.6952, -0.626831, 26.1548, 51.4156, 
4.46428, -32.9149, -50.958, -0.630775, 26.3146, 51.7397, 
4.53137, -33.1298, -51.2212, -0.634708, 26.4744, 52.0638, 
4.59715, -33.3436, -51.4848, -0.638629, 26.6345, 52.3881, 
4.66181, -33.5563, -51.7488, -0.642539, 26.7947, 52.7125, 
4.72554, -33.7682, -52.0131, -0.646439, 26.955, 53.0369, 
4.78858, -33.9793, -52.2778, -0.65033, 27.1153, 53.3614, 
4.85112, -34.1897, -52.5428, -0.654212, 27.2757, 53.6861, 
4.91339, -34.3997, -52.8082, -0.658086, 27.4362, 54.0108, 
4.97563, -34.6093, -53.0739, -0.661953, 27.5966, 54.3356, 
5.03805, -34.8187, -53.3399, -0.665812, 27.757, 54.6606, 
5.10087, -35.0279, -53.6062, -0.669665, 27.9173, 54.9856, 
5.16432, -35.2372, -53.8728, -0.673511, 28.0776, 55.3108, 
5.22861, -35.4466, -54.1398, -0.677352, 28.2377, 55.6361, 
5.29392, -35.6562, -54.4071, -0.681187, 28.3976, 55.9615, 
5.36047, -35.8662, -54.6746, -0.685018, 28.5574, 56.287, 
5.42841, -36.0765, -54.9425, -0.688842, 28.717, 56.6126, 
5.49791, -36.2874, -55.2107, -0.692662, 28.8764, 56.9384, 
5.5691, -36.4989, -55.4791, -0.696477, 29.0355, 57.2643, 
5.6421, -36.711, -55.7479, -0.700287, 29.1944, 57.5903, 
5.717, -36.9237, -56.0171, -0.704091, 29.353, 57.9165, 
5.79385, -37.1372, -56.2865, -0.707889, 29.5114, 58.2428, 
5.87271, -37.3514, -56.5563, -0.711682, 29.6694, 58.5692, 
5.95358, -37.5663, -56.8264, -0.715468, 29.8271, 58.8958, 
6.03644, -37.7819, -57.0968, -0.719248, 29.9846, 59.2226, 
6.12125, -37.9981, -57.3676, -0.72302, 30.1417, 59.5494, 
6.20794, -38.215, -57.6388, -0.726785, 30.2986, 59.8765, 
6.29641, -38.4325, -57.9104, -0.730542, 30.4552, 60.2037, 
6.38654, -38.6504, -58.1823, -0.73429, 30.6116, 60.5311, 
6.4782, -38.8687, -58.4546, -0.738029, 30.7677, 60.8586, 
6.57123, -39.0874, -58.7273, -0.741758, 30.9236, 61.1864, 
6.66547, -39.3063, -59.0003, -0.745477, 31.0793, 61.5142, 
6.76073, -39.5254, -59.2738, -0.749186, 31.2349, 61.8423, 
6.85683, -39.7445, -59.5477, -0.752884, 31.3903, 62.1706, 
6.9536, -39.9636, -59.822, -0.756571, 31.5455, 62.499, 
7.05084, -40.1825, -60.0967, -0.760246, 31.7007, 62.8277, 
7.14839, -40.4012, -60.3719, -0.763909, 31.8558, 63.1565, 
7.24607, -40.6196, -60.6474, -0.767559, 32.0108, 63.4855, 
7.34374, -40.8376, -60.9234, -0.771198, 32.1659, 63.8148, 
7.44125, -41.0551, -61.1998, -0.774824, 32.3209, 64.1442, 
7.53848, -41.2721, -61.4767, -0.778437, 32.4759, 64.4739, 
7.63533, -41.4886, -61.7539, -0.782036, 32.6309, 64.8037, 
7.7317, -41.7044, -62.0317, -0.785623, 32.786, 65.1338, 
7.82754, -41.9196, -62.3098, -0.789197, 32.9412, 65.4642, 
7.9228, -42.1341, -62.5884, -0.792757, 33.0963, 65.7947, 
8.01745, -42.348, -62.8675, -0.796303, 33.2516, 66.1255, 
8.11149, -42.5612, -63.1469, -0.799835, 33.4069, 66.4566, 
8.20494, -42.7737, -63.4269, -0.803354, 33.5622, 66.7879, 
8.29782, -42.9856, -63.7073, -0.806858, 33.7176, 67.1194, 
8.39019, -43.1969, -63.9882, -0.810347, 33.873, 67.4512, 
8.48212, -43.4075, -64.2696, -0.813822, 34.0285, 67.7833, 
8.57368, -43.6176, -64.5514, -0.817281, 34.1839, 68.1156, 
8.66497, -43.8272, -64.8338, -0.820725, 34.3394, 68.4482, 
8.75609, -44.0364, -65.1167, -0.824152, 34.4948, 68.7811, 
8.84715, -44.2451, -65.4001, -0.827562, 34.6502, 69.1143, 
8.93828, -44.4534, -65.684, -0.830956, 34.8056, 69.4478, 
9.0296, -44.6614, -65.9684, -0.834331, 34.9608, 69.7816, 
9.12123, -44.8691, -66.2534, -0.837687, 35.116, 70.1157, 
9.21331, -45.0767, -66.539, -0.841024, 35.271, 70.4501, 
9.30596, -45.284, -66.8252, -0.84434, 35.4258, 70.7848, 
9.39931, -45.4913, -67.112, -0.847635, 35.5805, 71.1199, 
9.49348, -45.6984, -67.3994, -0.850908, 35.7349, 71.4552, 
9.58857, -45.9056, -67.6874, -0.854158, 35.8891, 71.791, 
9.6847, -46.1127, -67.9761, -0.857384, 36.0431, 72.127, 
9.78196, -46.3199, -68.2655, -0.860584, 36.1968, 72.4635, 
9.88042, -46.5271, -68.5555, -0.863759, 36.3502, 72.8003, 
9.98016, -46.7344, -68.8463, -0.866906, 36.5032, 73.1374, 
10.0812, -46.9417, -69.1377, -0.870025, 36.656, 73.475, 
10.1837, -47.1492, -69.4299, -0.873116, 36.8084, 73.8129, 
10.2875, -47.3567, -69.7228, -0.876176, 36.9605, 74.1512, 
10.3927, -47.5643, -70.0165, -0.879205, 37.1122, 74.4899, 
10.4994, -47.772, -70.311, -0.882202, 37.2635, 74.829, 
10.6074, -47.9797, -70.6063, -0.885167, 37.4144, 75.1685, 
10.7168, -48.1874, -70.9023, -0.888098, 37.565, 75.5084, 
10.8275, -48.3951, -71.1992, -0.890995, 37.7152, 75.8488, 
10.9394, -48.6028, -71.4968, -0.893858, 37.8651, 76.1896, 
11.0526, -48.8104, -71.7953, -0.896685, 38.0146, 76.5309, 
11.1668, -49.0178, -72.0946, -0.899476, 38.1637, 76.8726, 
11.2821, -49.2251, -72.3948, -0.902231, 38.3125, 77.2147, 
11.3984, -49.4321, -72.6958, -0.904949, 38.4609, 77.5573, 
11.5155, -49.6389, -72.9977, -0.907629, 38.609, 77.9004, 
11.6335, -49.8455, -73.3004, -0.910272, 38.7568, 78.244, 
11.7522, -50.0516, -73.604, -0.912876, 38.9042, 78.588, 
11.8715, -50.2574, -73.9085, -0.915441, 39.0513, 78.9326, 
11.9915, -50.4627, -74.2139, -0.917966, 39.1982, 79.2777, 
12.112, -50.6676, -74.5201, -0.920451, 39.3447, 79.6233, 
12.233, -50.8721, -74.8273, -0.922895, 39.4909, 79.9694, 
12.3544, -51.0759, -75.1354, -0.925296, 39.6368, 80.316, 
12.4763, -51.2793, -75.4444, -0.927655, 39.7825, 80.6632, 
12.5986, -51.4821, -75.7544, -0.929969, 39.9277, 81.0109, 
12.7212, -51.6843, -76.0653, -0.932237, 40.0727, 81.3592, 
12.8443, -51.8858, -76.3772, -0.934459, 40.2173, 81.708, 
12.9678, -52.0868, -76.6901, -0.936632, 40.3616, 82.0574, 
13.0917, -52.2871, -77.0041, -0.938754, 40.5055, 82.4075, 
13.2161, -52.4868, -77.319, -0.940823, 40.649, 82.758, 
13.341, -52.6858, -77.6351, -0.942838, 40.7921, 83.1092, 
13.4665, -52.8841, -77.9523, -0.944796, 40.9348, 83.4611, 
13.5926, -53.0818, -78.2706, -0.946694, 41.077, 83.8135, 
13.7193, -53.2787, -78.59, -0.94853, 41.2187, 84.1665, 
13.8468, -53.475, -78.9107, -0.9503, 41.3598, 84.5202, 
13.9751, -53.6705, -79.2325, -0.952002, 41.5004, 84.8746, 
14.1042, -53.8653, -79.5557, -0.953632, 41.6404, 85.2296, 
14.2342, -54.0593, -79.8801, -0.955187, 41.7797, 85.5852, 
14.3651, -54.2526, -80.2059, -0.956664, 41.9184, 85.9415, 
14.4971, -54.445, -80.533, -0.958058, 42.0564, 86.2986, 
14.6301, -54.6366, -80.8615, -0.959366, 42.1936, 86.6563, 
14.7642, -54.8273, -81.1915, -0.960584, 42.33, 87.0147, 
14.8994, -55.0172, -81.523, -0.961709, 42.4656, 87.3738, 
15.0358, -55.206, -81.856, -0.962735, 42.6004, 87.7336, 
15.1733, -55.3939, -82.1905, -0.963659, 42.7343, 88.0942, 
15.3119, -55.5807, -82.5267, -0.964477, 42.8673, 88.4555, 
15.4517, -55.7665, -82.8645, -0.965184, 42.9993, 88.8176, 
15.5926, -55.951, -83.204, -0.965775, 43.1303, 89.1804, 
15.7346, -56.1344, -83.5452, -0.966248, 43.2604, 89.5439, 
15.8776, -56.3164, -83.8881, -0.966596, 43.3894, 89.9083, 
16.0216, -56.4971, -84.2328, -0.966816, 43.5174, 90.2734, 
16.1666, -56.6763, -84.5794, -0.966902, 43.6443, 90.6393, 
16.3124, -56.854, -84.9279, -0.96685, 43.7702, 91.006, 
16.4589, -57.03, -85.2782, -0.966654, 43.8949, 91.3735, 
16.6062, -57.2044, -85.6305, -0.966309, 44.0185, 91.7418, 
16.7541, -57.377, -85.9848, -0.965811, 44.141, 92.1109, 
16.9024, -57.5477, -86.3412, -0.965152, 44.2623, 92.4809, 
17.0511, -57.7164, -86.6996, -0.964326, 44.3825, 92.8517, 
17.2001, -57.8831, -87.0602, -0.963329, 44.5015, 93.2233, 
17.3493, -58.0475, -87.423, -0.962151, 44.6193, 93.5958, 
17.4985, -58.2097, -87.788, -0.960786, 44.7359, 93.9691, 
17.6476, -58.3695, -88.1553, -0.959227, 44.8513, 94.3433, 
17.7965, -58.5267, -88.5249, -0.957464, 44.9654, 94.7183, 
17.945, -58.6814, -88.8971, -0.955489, 45.0783, 95.0943, 
18.093, -58.8333, -89.2716, -0.953292, 45.1899, 95.4711, 
18.2404, -58.9824, -89.6488, -0.950863, 45.3002, 95.8488, 
18.3869, -59.1285, -90.0286, -0.948191, 45.4093, 96.2274, 
18.5325, -59.2715, -90.4112, -0.945265, 45.517, 96.6069, 
18.6768, -59.4112, -90.7965, -0.942072, 45.6235, 96.9873, 
18.8198, -59.5476, -91.1848, -0.9386, 45.7286, 97.3686, 
18.9612, -59.6805, -91.5761, -0.934834, 45.8324, 97.7508, 
19.1007, -59.8097, -91.9705, -0.930761, 45.9349, 98.1339, 
19.2382, -59.9351, -92.3681, -0.926366, 46.0361, 98.518, 
19.3733, -60.0567, -92.769, -0.921633, 46.136, 98.903, 
19.5058, -60.1741, -93.1733, -0.916546, 46.2347, 99.289, 
19.6353, -60.2874, -93.5812, -0.911089, 46.3321, 99.6759, 
19.7614, -60.3963, -93.9927, -0.905245, 46.4284, 100.064, 
19.8839, -60.5007, -94.408, -0.898997, 46.5235, 100.453, 
20.0022, -60.6006, -94.8271, -0.892329, 46.6176, 100.842, 
20.1159, -60.6957, -95.2502, -0.885225, 46.7107, 101.233, 
20.2246, -60.7859, -95.6774, -0.877667, 46.8029, 101.625, 
20.3277, -60.8713, -96.1087, -0.869642, 46.8944, 102.018, 
20.4247, -60.9516, -96.5444, -0.861134, 46.9854, 102.411, 
20.5151, -61.0268, -96.9843, -0.852131, 47.0759, 102.806, 
20.5981, -61.0969, -97.4286, -0.842623, 47.1662, 103.202, 
20.6732, -61.1618, -97.8774, -0.832602, 47.2566, 103.599, 
20.7397, -61.2217, -98.3306, -0.822062, 47.3471, 103.997, 
20.797, -61.2764, -98.7882, -0.811001, 47.4382, 104.396, 
20.8444, -61.3262, -99.2502, -0.799424, 47.5301, 104.796, 
20.8811, -61.3712, -99.7166, -0.787337, 47.6232, 105.197, 
20.9064, -61.4115, -100.187, -0.774755, 47.7178, 105.599, 
20.9198, -61.4475, -100.662, -0.761697, 47.8143, 106.002, 
20.9206, -61.4793, -101.14, -0.748191, 47.9131, 106.407, 
20.9081, -61.5073, -101.622, -0.734272, 48.0147, 106.813, 
20.8818, -61.532, -102.107, -0.719982, 48.1194, 107.219, 
20.8413, -61.5539, -102.595, -0.705373, 48.2279, 107.628, 
20.7861, -61.5733, -103.085, -0.690505, 48.3405, 108.037, 
20.7159, -61.591, -103.578, -0.675446, 48.4577, 108.448, 
20.6305, -61.6074, -104.071, -0.660271, 48.5799, 108.86, 
20.5299, -61.6234, -104.566, -0.645064, 48.7078, 109.273, 
20.414, -61.6394, -105.06, -0.629913, 48.8416, 109.688, 
20.283, -61.6563, -105.555, -0.61491, 48.9817, 110.104, 
20.1372, -61.6747, -106.048, -0.60015, 49.1286, 110.522, 
19.977, -61.6953, -106.539, -0.58573, 49.2826, 110.941, 
19.8028, -61.7188, -107.028, -0.571743, 49.4439, 111.362, 
19.6153, -61.7457, -107.513, -0.558282, 49.6127, 111.784, 
19.4152, -61.7767, -107.996, -0.545433, 49.7892, 112.208, 
19.2032, -61.8122, -108.474, -0.533275, 49.9736, 112.634, 
18.98, -61.8527, -108.948, -0.521882, 50.1658, 113.062, 
18.7465, -61.8986, -109.416, -0.511316, 50.3659, 113.492, 
18.5036, -61.9502, -109.88, -0.50163, 50.5738, 113.923, 
18.252, -62.0078, -110.338, -0.492868, 50.7894, 114.357, 
17.9925, -62.0714, -110.79, -0.485065, 51.0126, 114.792, 
17.7259, -62.1414, -111.237, -0.478242, 51.2433, 115.229, 
17.453, -62.2176, -111.678, -0.472414, 51.4811, 115.669, 
17.1745, -62.3001, -112.113, -0.467587, 51.7261, 116.111, 
16.8909, -62.3889, -112.543, -0.463758, 51.9778, 116.555, 
16.6029, -62.4839, -112.967, -0.460917, 52.236, 117.001, 
16.311, -62.5849, -113.387, -0.459049, 52.5006, 117.449, 
16.0157, -62.6919, -113.801, -0.458131, 52.7713, 117.9, 
15.7174, -62.8046, -114.21, -0.458139, 53.0478, 118.353, 
15.4165, -62.9228, -114.615, -0.459043, 53.3298, 118.809, 
15.1132, -63.0464, -115.015, -0.460811, 53.6172, 119.267, 
14.808, -63.1751, -115.412, -0.463408, 53.9096, 119.727, 
14.5009, -63.3087, -115.805, -0.4668, 54.207, 120.19, 
14.1923, -63.447, -116.194, -0.470949, 54.509, 120.655, 
13.8822, -63.5899, -116.581, -0.475818, 54.8154, 121.123, 
13.5709, -63.7369, -116.965, -0.481372, 55.1261, 121.594, 
13.2583, -63.8881, -117.347, -0.487573, 55.4409, 122.067, 
12.9447, -64.0431, -117.726, -0.494386, 55.7595, 122.542, 
12.6301, -64.2017, -118.104, -0.501776, 56.0819, 123.02, 
12.3145, -64.3638, -118.48, -0.509709, 56.4078, 123.501, 
11.9979, -64.5292, -118.854, -0.518154, 56.7372, 123.984, 
11.6804, -64.6977, -119.228, -0.527079, 57.0698, 124.47, 
11.3621, -64.8692, -119.6, -0.536455, 57.4056, 124.958, 
11.0428, -65.0434, -119.972, -0.546253, 57.7444, 125.449, 
10.7227, -65.2203, -120.344, -0.556448, 58.0861, 125.942, 
10.4016, -65.3997, -120.715, -0.567015, 58.4307, 126.438, 
10.0797, -65.5815, -121.086, -0.577929, 58.7779, 126.937, 
9.75689, -65.7655, -121.456, -0.589169, 59.1278, 127.438, 
9.43317, -65.9517, -121.827, -0.600715, 59.4802, 127.941, 
9.10856, -66.1399, -122.198, -0.612546, 59.8349, 128.447, 
8.78303, -66.33, -122.569, -0.624646, 60.1921, 128.955, 
8.4566, -66.5219, -122.941, -0.636996, 60.5515, 129.465, 
8.12927, -66.7156, -123.313, -0.649581, 60.913, 129.978, 
7.80103, -66.9109, -123.686, -0.662387, 61.2767, 130.493, 
7.47189, -67.1078, -124.059, -0.6754, 61.6423, 131.01, 
7.14188, -67.3062, -124.433, -0.688606, 62.0099, 131.529, 
6.81099, -67.5059, -124.807, -0.701995, 62.3794, 132.05, 
